_id,OBJECTID,STRUCTID,ADDRESS,STREETNAME,CROSSSTREET1,CROSSSTREET2,SUFFIX,UNIT_NUMBER,TREE_POSITION_NUMBER,SITE,WARD,BOTANICAL_NAME,COMMON_NAME,DBH_TRUNK,geometry
429035,429059,YO25520,25,RIVERCREST RD,LN W JANE S RIVERCREST,FOLKES ST,None,0,10,None,04,Cornus florida,"Dogwood, flowering",20,"{""type"": ""Point"", ""coordinates"": [-79.4863729507725, 43.6501839028444]}"
429065,429089,YO26547,68,HILLDALE RD,GARROW AVE,HUMBER BLVD YORK,None,0,10,None,05,Acer negundo,"Maple, Manitoba",38,"{""type"": ""Point"", ""coordinates"": [-79.4826296408758, 43.6773976959209]}"
429239,429263,YO26653,516,WHITMORE AVE,JIMMY WISDOM WAY,BOWIE AVE,None,0,20,None,08,Malus sargentii,"Apple, Sargents",28,"{""type"": ""Point"", ""coordinates"": [-79.4502258386206, 43.6982058413434]}"
429353,429377,YO18467,15,BRUMELL AVE,VALLEYVIEW GDNS,BABY POINT RD,None,0,20,None,04,Malus,Apple,20,"{""type"": ""Point"", ""coordinates"": [-79.4900159498532, 43.6571457568563]}"
429400,429424,YO3922,18,AVON AVE,AVON CRES,SENECA AVE YORK,None,0,20,None,05,Picea,Spruce,25,"{""type"": ""Point"", ""coordinates"": [-79.4778484194403, 43.6800188628716]}"
429441,429465,YO14035,15,BALA AVE,BARTONVILLE AVE W,ERNEST DOCKRAY AVE YORK,None,0,10,None,05,Taxus cuspidata,"Yew, Japanese",15,"{""type"": ""Point"", ""coordinates"": [-79.4982220499479, 43.6894369385799]}"
429497,429521,YO1883,42,DONALD AVE,HAVERSON BLVD,SILVERTHORN AVE,None,0,10,None,05,Prunus persica,Peach,5,"{""type"": ""Point"", ""coordinates"": [-79.4660382201535, 43.6871399689441]}"
429501,429525,YO19781,16,SNIDER AVE,LN N EGLINTON W MONTCALM,BOWIE AVE,None,0,10,None,08,Thuja,Cedar,20,"{""type"": ""Point"", ""coordinates"": [-79.4613075059195, 43.6938659724931]}"
429558,429582,YO3479,26,COBALT ST,JANE ST,SEDAN AVE,None,0,10,None,05,Acer platanoides,"Maple, Norway",23,"{""type"": ""Point"", ""coordinates"": [-79.4995066430983, 43.6926468048626]}"
429628,429652,YO28151,42,BELGRAVIA AVE,MARLEE AVE,TIMES RD,None,0,10,None,08,Syringa reticulata,"Lilac, Japanese",32,"{""type"": ""Point"", ""coordinates"": [-79.4416049638678, 43.6992959675278]}"
429667,429691,YO3544,198,SCOTT RD,EWART AVE,YPRES RD,None,0,10,None,05,Prunus '(section cherries)',Cherry,24,"{""type"": ""Point"", ""coordinates"": [-79.4716574661819, 43.6879680269306]}"
429712,429736,YO15085,64,GLOUCESTER GRV,WINNETT AVE,ATLAS AVE,None,0,10,None,12,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",32,"{""type"": ""Point"", ""coordinates"": [-79.4373764804133, 43.696824640481]}"
429750,429774,YO23630,24,THORNTON AVE,NAIRN AVE,HARVIE AVE,None,0,10,None,09,Ulmus americana,"Elm, American",87,"{""type"": ""Point"", ""coordinates"": [-79.4562532165037, 43.6928786253173]}"
429763,429787,YO2771,338,VAUGHAN RD,HUMEWOOD DR,CHERRYWOOD AVE,None,0,90,None,12,Picea pungens,"Spruce, Colorado blue",20,"{""type"": ""Point"", ""coordinates"": [-79.4293213148325, 43.6886171633663]}"
429801,429825,YO3321,30,PINEWOOD AVE,ST CLAIR AVE W,MAPLEWOOD AVE,None,0,10,None,12,Acer platanoides,"Maple, Norway",28,"{""type"": ""Point"", ""coordinates"": [-79.4252547441374, 43.6834559739672]}"
429811,429835,YO24459,461,SILVERTHORN AVE,DONALD AVE,TROWELL AVE,None,0,70,None,05,Prunus serrulata,"Cherry, Japanese",5,"{""type"": ""Point"", ""coordinates"": [-79.4664810581659, 43.6866524000299]}"
429834,429858,YO1422,1943,LAWRENCE AVE W,MERRILL AVE,GIBSON AVE YORK,None,0,30,None,05,Acer platanoides,"Maple, Norway",29,"{""type"": ""Point"", ""coordinates"": [-79.5067639729712, 43.7019969988242]}"
429887,429911,YO5607,98,WILLIAM ST,WADSWORTH BLVD,PINE ST,None,0,10,None,05,Acer saccharinum,"Maple, silver",90,"{""type"": ""Point"", ""coordinates"": [-79.5114293178683, 43.7043317390531]}"
429915,429939,YO17061,16,BERNICE CRES,EILEEN AVE,MILDRED AVE,None,0,10,None,05,Acer platanoides,"Maple, Norway",58,"{""type"": ""Point"", ""coordinates"": [-79.4964443475735, 43.6686514542602]}"
429919,429943,YO11871,2,VAN STASSEN BLVD,GOOCH AVE,SKYLARK RD,None,0,10,None,04,Pinus strobus,"Pine, Eastern white",22,"{""type"": ""Point"", ""coordinates"": [-79.4951513023585, 43.6629876575305]}"
429922,429946,YO17562,60,GREENDALE AVE,GREENDALE CRES,CAESAR AVE,None,0,10,None,05,Picea pungens,"Spruce, Colorado blue",39,"{""type"": ""Point"", ""coordinates"": [-79.4893096943262, 43.6803104956487]}"
430001,430025,YO10385,2080,DUFFERIN ST,LN N ROGERS E DUFFERIN,HOLMESDALE RD,None,0,70,None,09,Ulmus pumila,"Elm, Siberian",52,"{""type"": ""Point"", ""coordinates"": [-79.4470518400158, 43.6872585444214]}"
430073,430097,YO16372,136,STRATHEARN RD,WARWICK AVE,WESTOVER HILL RD,None,0,10,None,12,Tilia cordata,"Linden, littleleaf",70,"{""type"": ""Point"", ""coordinates"": [-79.4309766233875, 43.6948471254638]}"
430082,430106,YO5400,202,WYCHWOOD AVE,LOUISE AVE,MAPLEWOOD AVE,None,0,10,None,12,Quercus alba,"Oak, white",82,"{""type"": ""Point"", ""coordinates"": [-79.4241309354691, 43.6841960322552]}"
430106,430130,YO24839,62,HUMBERVIEW RD,OLD MILL DR,HUMBERCREST BLVD,None,0,20,None,04,Picea,Spruce,37,"{""type"": ""Point"", ""coordinates"": [-79.4910389145054, 43.6536570790812]}"
430108,430132,YO2462,39,KEITH AVE,CALEDONIA RD,GILBERT AVE,None,0,60,None,09,Abies,Fir,20,"{""type"": ""Point"", ""coordinates"": [-79.4620806413075, 43.6902832389795]}"
430162,430186,YO10900,45,BEXLEY CRES,AVALON AVE,PENDEEN AVE,None,0,10,None,05,Thuja occidentalis,"Cedar, white",42,"{""type"": ""Point"", ""coordinates"": [-79.4999699608252, 43.6799284036607]}"
430224,430248,YO24204,22,PAULSON RD,KING GEORGE'S DR,TRETHEWEY DR,None,0,20,None,05,Picea glauca,"Spruce, white",23,"{""type"": ""Point"", ""coordinates"": [-79.4821472330265, 43.694388368184]}"
430278,430302,YO7985,468,NORTHCLIFFE BLVD,ROGERS RD,GENESSEE AVE,None,0,10,None,12,Pyrus,Pear,40,"{""type"": ""Point"", ""coordinates"": [-79.4448668290979, 43.688107918459]}"
430305,430329,YO22449,499,WESTMOUNT AVE,GENESSEE AVE,MARTIN ST,None,0,10,None,12,Thuja,Cedar,20,"{""type"": ""Point"", ""coordinates"": [-79.4458639355578, 43.6887309610132]}"
430353,430377,YO25694,215,RAGLAN AVE,CLAXTON BLVD,HEATHDALE RD,None,0,10,None,12,Acer platanoides,"Maple, Norway",34,"{""type"": ""Point"", ""coordinates"": [-79.4213976472633, 43.6883100317964]}"
430359,430383,YO18193,17,HUMEWOOD GDNS,HUMEWOOD DR,RUSHTON RD,None,0,30,None,12,Syringa reticulata,"Lilac, Japanese",24,"{""type"": ""Point"", ""coordinates"": [-79.4281918939206, 43.6829798602718]}"
430423,430447,YO3965,29,JILLSON AVE,WINDERMERE AVE,WILLARD AVE,None,0,10,None,04,Pyrus calleryana 'chanticleer',Pear 'Chanticleer',27,"{""type"": ""Point"", ""coordinates"": [-79.4873835461665, 43.6648349672126]}"
430487,430511,YO26072,316,RUSHTON RD,HUMEWOOD GDNS,WELLWOOD AVE,None,0,10,None,12,Picea pungens,"Spruce, Colorado blue",30,"{""type"": ""Point"", ""coordinates"": [-79.428687549445, 43.6834854770482]}"
430505,430529,YO29150,24,PRITCHARD AVE,CASTLETON AVE,MOULD AVE,None,0,10,None,05,Tsuga canadensis,"Hemlock, eastern",10,"{""type"": ""Point"", ""coordinates"": [-79.4878710624016, 43.6708494771222]}"
430513,430537,YO13568,239,AILEEN AVE,REGENT ST YORK,LN E KEELE N AILEEN,None,0,10,None,05,Picea pungens,"Spruce, Colorado blue",57,"{""type"": ""Point"", ""coordinates"": [-79.4712643571651, 43.6833266486355]}"
430580,430604,YO17667,2,BRUMELL AVE,RAYMOND AVE,VALLEYVIEW GDNS,None,0,10,None,04,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",31,"{""type"": ""Point"", ""coordinates"": [-79.4899921360073, 43.6563089531541]}"
430614,430638,YO18785,1,DENARDA ST,WESTON RD,None,None,0,10,None,05,Abies,Fir,,"{""type"": ""Point"", ""coordinates"": [-79.4926369389505, 43.6885721133728]}"
430642,430666,YO4025,20,BANSLEY AVE,LN S VAUGHAN E BANSLEY,GLENHOLME AVE,None,0,110,D'ARCY MCGEE,12,Acer platanoides,"Maple, Norway",36,"{""type"": ""Point"", ""coordinates"": [-79.4437434520019, 43.6917762193983]}"
430653,430677,YO7615,39,CRANG AVE,LN N ST CLAIR W OAKWOOD,GLENHURST AVE,None,0,70,None,09,Gleditsia triacanthos,Honey locust,8,"{""type"": ""Point"", ""coordinates"": [-79.4369655494075, 43.6809792369213]}"
430654,430678,YO9798,1,CRISCOE ST,HENRIETTA ST,None,None,0,10,None,05,Malus sargentii,"Apple, Sargents",18,"{""type"": ""Point"", ""coordinates"": [-79.4825609654046, 43.6711623246471]}"
430661,430685,YO24097,422,SILVERTHORN AVE,DONALD AVE,TROWELL AVE,None,0,30,None,05,Crataegus,Hawthorn,20,"{""type"": ""Point"", ""coordinates"": [-79.4669466587628, 43.6867591470523]}"
430809,430833,YO21314,2,PATIKA AVE,PINE ST,MERRILL AVE,None,0,20,None,05,Picea abies,"Spruce, Norway",25,"{""type"": ""Point"", ""coordinates"": [-79.5091786602213, 43.7042044118557]}"
430814,430838,YO27169,105,HUMBERCREST BLVD,ST MARK'S RD,ST JOHN'S RD,None,0,20,None,04,Acer platanoides,"Maple, Norway",55,"{""type"": ""Point"", ""coordinates"": [-79.4924591376203, 43.6598225041098]}"
430828,430852,YO17026,3,STRATHEARN RD,BATHURST ST,CHILTERN HILL RD,None,0,150,None,12,Acer platanoides,"Maple, Norway",24,"{""type"": ""Point"", ""coordinates"": [-79.4226668916607, 43.6919068261066]}"
430889,430913,YO30482,519,WINONA DR,VAUGHAN RD,BELVIDERE AVE,None,0,10,None,12,Prunus '(section cherries)',Cherry,10,"{""type"": ""Point"", ""coordinates"": [-79.4362376317899, 43.6917357607448]}"
431059,431083,YO12050,601,HARVIE AVE,CARRINGTON AVE,THORNTON AVE,None,0,30,None,09,Malus sargentii,"Apple, Sargents",34,"{""type"": ""Point"", ""coordinates"": [-79.456001713155, 43.6920278524335]}"
431079,431103,YO11258,61,DANESBURY AVE,RIDELLE AVE,BRIAR HILL AVE,None,0,10,None,08,Picea pungens,"Spruce, Colorado blue",40,"{""type"": ""Point"", ""coordinates"": [-79.4443964600236, 43.7037868650411]}"
431100,431124,YO4683,549,MCROBERTS AVE,KITCHENER AVE,KEITH AVE,None,0,10,None,09,Picea,Spruce,,"{""type"": ""Point"", ""coordinates"": [-79.4592025168586, 43.6898924017565]}"
431123,431147,YO21107,71,SKYLARK RD,None,GOOCH AVE,None,0,20,None,04,Ulmus pumila,"Elm, Siberian",53,"{""type"": ""Point"", ""coordinates"": [-79.497158448613, 43.6646151853364]}"
431161,431185,YO5499,26,CHURCH ST YORK,WESTON RD,CROSS ST YORK,None,0,10,None,05,Acer platanoides,"Maple, Norway",79,"{""type"": ""Point"", ""coordinates"": [-79.5243127252979, 43.7038673922609]}"
431264,431288,YO6203,1,CYPRESS ST YORK,CHURCH ST YORK,ROBERT ST YORK,None,0,20,None,05,Acer saccharinum,"Maple, silver",48,"{""type"": ""Point"", ""coordinates"": [-79.5169340091603, 43.7070902255672]}"
431268,431292,YO24776,7,GREENBROOK DR,KEELE ST,TRETHEWEY DR,None,0,30,None,05,Pinus strobus,"Pine, Eastern white",15,"{""type"": ""Point"", ""coordinates"": [-79.4768787555912, 43.696842885769]}"
431295,431319,YO9864,779,WINDERMERE AVE,LN N ANNETTE E WILLARD,LN S ST JOHNS E WILLARD,None,0,10,None,04,Picea pungens,"Spruce, Colorado blue",36,"{""type"": ""Point"", ""coordinates"": [-79.4843731915906, 43.6606210312374]}"
431357,431381,YO21788,6,HUMBERCREST BLVD,HUMBERVIEW RD,LANGMUIR CRES,None,0,30,None,04,Cercis canadensis,Redbud,15,"{""type"": ""Point"", ""coordinates"": [-79.4921707081552, 43.6542182977113]}"
431377,431401,YO13624,10,WESTACRES DR,KEELE ST,FREEMAN RD,None,0,10,None,05,Picea pungens,"Spruce, Colorado blue",42,"{""type"": ""Point"", ""coordinates"": [-79.4759077297687, 43.6947952249326]}"
431454,431478,YO27245,256,WINNETT AVE,VAUGHAN RD,DURHAM AVE,None,0,10,None,12,Quercus robur,"Oak, English",64,"{""type"": ""Point"", ""coordinates"": [-79.4343082078466, 43.6912718215672]}"
431524,431548,YO11513,62,HEATHDALE RD,CONNAUGHT CRCL,PINEWOOD AVE,None,0,30,None,12,Juniperus,Juniper,3,"{""type"": ""Point"", ""coordinates"": [-79.4267552127049, 43.6902884303622]}"
431570,431594,YO5057,57,CLAIRTON CRES,SCARLETT RD,SCARLETT RD,None,0,10,None,05,Ulmus pumila,"Elm, Siberian",48,"{""type"": ""Point"", ""coordinates"": [-79.5043113688527, 43.6752950648093]}"
431618,431642,YO23958,82,ALAMEDA AVE,BELVIDERE AVE,STRADER AVE,None,0,20,None,12,Acer platanoides,"Maple, Norway",82,"{""type"": ""Point"", ""coordinates"": [-79.4388145173654, 43.6939503172534]}"
431621,431645,YO6701,71,BABY POINT RD,BABY POINT CRES,L'ESTRANGE PL,None,0,500,None,04,Acer platanoides,"Maple, Norway",37,"{""type"": ""Point"", ""coordinates"": [-79.4942478207708, 43.6565523820226]}"
431671,431695,YO21906,99,FAIRBANK AVE,BOWIE AVE,SCHELL AVE,None,0,2,None,08,Prunus '(section cherries)',Cherry,5,"{""type"": ""Point"", ""coordinates"": [-79.4538440142934, 43.6982564345939]}"
431843,431867,YO16498,149,STRATHEARN RD,WESTOVER HILL RD,AVA RD,None,0,20,None,12,Malus sargentii,"Apple, Sargents",16,"{""type"": ""Point"", ""coordinates"": [-79.4324061955518, 43.6953987867093]}"
431868,431892,YO9584,37,GREENBROOK DR,KEELE ST,TRETHEWEY DR,None,0,10,None,05,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",34,"{""type"": ""Point"", ""coordinates"": [-79.4792809868348, 43.6962377487555]}"
431881,431905,YO4971,17,DENNIS AVE,WESTON RD,SYNDICATE AVE,None,0,20,DENNIS AVENUE COMMUNITY SCHOOL,05,Acer saccharum,"Maple, sugar",23,"{""type"": ""Point"", ""coordinates"": [-79.487164672437, 43.6846056733311]}"
431900,431924,YO14657,7,SCHELL AVE,LN W DUFFERIN N BOWIE,FAIRBANK AVE,None,0,10,None,08,Catalpa speciosa,"Catalpa, northern",40,"{""type"": ""Point"", ""coordinates"": [-79.4521039134946, 43.6985403573582]}"
431996,432020,YO7521,25,BOYD AVE,LN E RALPH N LAWRENCE,PINE ST,None,0,10,None,05,Acer rubrum,"Maple, red",58,"{""type"": ""Point"", ""coordinates"": [-79.5104057774507, 43.7022077423067]}"
432006,432030,YO24453,461,SILVERTHORN AVE,DONALD AVE,TROWELL AVE,None,0,30,None,05,Prunus persica,Peach,8,"{""type"": ""Point"", ""coordinates"": [-79.4665277719479, 43.686763480806]}"
432169,432193,YO21416,293,GILBERT AVE,LN N CORBY W CALEDONIA,LN S SUMMIT W CALEDONIA,None,0,10,None,09,Prunus ' (section plums)',Plum,14,"{""type"": ""Point"", ""coordinates"": [-79.460242946678, 43.6852359175433]}"
432289,432313,YO3088,377,VAUGHAN RD,CHERRYWOOD AVE,RUSHTON RD,None,0,40,None,12,Acer platanoides,"Maple, Norway",28,"{""type"": ""Point"", ""coordinates"": [-79.4306510391466, 43.6890305344116]}"
432337,432361,YO11353,41,HEATHDALE RD,RAGLAN AVE,CONNAUGHT CRCL,None,0,70,None,12,Picea,Spruce,,"{""type"": ""Point"", ""coordinates"": [-79.4245753152394, 43.6897403999374]}"
432442,432466,YO27948,56,VARSITY RD,MAGWOOD CRT,PASADENA GDNS,None,0,10,None,04,Malus sargentii,"Apple, Sargents",43,"{""type"": ""Point"", ""coordinates"": [-79.4970494207615, 43.6605487813081]}"
432560,432584,YO8122,85,BEECHBOROUGH AVE,BERTRAM ST,KEELE ST,None,0,10,None,05,Acer platanoides 'Schwedleri',"Maple, Norway 'Schwedler'",38,"{""type"": ""Point"", ""coordinates"": [-79.4741703437634, 43.6944035324069]}"
432645,432669,YO17148,135,"ROSEMOUNT AVE NY, YK",KING ST,JOSEPH ST,None,0,20,None,05,Acer platanoides,"Maple, Norway",49,"{""type"": ""Point"", ""coordinates"": [-79.518838748282, 43.7040432932944]}"
432714,432738,YO6219,35,RUTHERFORD AVE,WESTON RD,LN E WESTON S NICKLE,None,0,10,None,05,Malus sargentii,"Apple, Sargents",34,"{""type"": ""Point"", ""coordinates"": [-79.4955558393323, 43.690512719241]}"
432749,432773,YO1290,448,LAUDER AVE,ROGERS RD,GENESSEE AVE,None,0,10,None,12,Tilia,Linden,34,"{""type"": ""Point"", ""coordinates"": [-79.4436373115446, 43.6880037048471]}"
432757,432781,YO10959,49,TERRY DR,SYMES RD,ROCKCLIFFE BLVD,None,0,10,None,05,Acer platanoides,"Maple, Norway",13,"{""type"": ""Point"", ""coordinates"": [-79.4856489761187, 43.6725924618555]}"
432881,432905,YO14589,17,TRAYMORE CRES,BLOOR ST W,"RIVERSIDE DR TO, YK",None,0,10,None,04,Quercus rubra,"Oak, red",90,"{""type"": ""Point"", ""coordinates"": [-79.4891623137583, 43.6486007175708]}"
433100,433124,YO24235,265,KANE AVE,TROWELL AVE,EWART AVE,None,0,10,None,05,Pinus nigra,"Pine, Austrian",51,"{""type"": ""Point"", ""coordinates"": [-79.4686479944668, 43.6873828045712]}"
433108,433132,YO16885,5,RAYMOND AVE,None,THORNHILL AVE,None,0,30,None,04,Picea pungens,"Spruce, Colorado blue",17,"{""type"": ""Point"", ""coordinates"": [-79.4882640094635, 43.6568892319483]}"
433293,433317,YO4473,297,SCOTT RD,CAMERON AVE YORK,LN S EGLINTON E SCOTT,None,0,10,None,05,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",25,"{""type"": ""Point"", ""coordinates"": [-79.4723489546703, 43.6901303175845]}"
433417,433441,YO23246,473,GILBERT AVE,KEITH AVE,EGLINTON AVE W,None,0,10,None,09,Malus sargentii,"Apple, Sargents",36,"{""type"": ""Point"", ""coordinates"": [-79.4627545476485, 43.6916983204177]}"
433428,433452,YO26142,321,RUSHTON RD,HUMEWOOD GDNS,WELLWOOD AVE,None,0,10,None,12,Acer platanoides,"Maple, Norway",40,"{""type"": ""Point"", ""coordinates"": [-79.428536680608, 43.6836687664867]}"
433467,433491,YO20965,19,WADSWORTH BLVD,SPRINGMOUNT AVE YORK,HELEN AVE,None,0,10,None,05,Thuja,Cedar,20,"{""type"": ""Point"", ""coordinates"": [-79.5127603646245, 43.7029976629605]}"
433614,433638,YO23990,246,ST MARK'S RD,SUN VALLEY DR,PASADENA GDNS,None,0,20,None,04,Fraxinus pennsylvanica,"Ash, green",45,"{""type"": ""Point"", ""coordinates"": [-79.4977920221032, 43.6585985572688]}"
433651,433675,YO17489,48,BERNICE CRES,MILDRED AVE,ELVIN AVE,None,0,10,None,05,Magnolia x soulangiana (M. denudata x liliiflora).,"Magnolia, saucer",17,"{""type"": ""Point"", ""coordinates"": [-79.4975905052252, 43.6674860095255]}"
433665,433689,YO28848,35,SUN VALLEY DR,SIDFORD CRT,PASADENA GDNS,None,0,10,None,04,Tilia cordata,"Linden, littleleaf",50,"{""type"": ""Point"", ""coordinates"": [-79.4974783992623, 43.6600068115517]}"
433791,433815,YO47,7,MONTCALM AVE,LN N EGLINTON W LITTLE BLVD,BOWIE AVE,None,0,10,None,08,Thuja,Cedar,15,"{""type"": ""Point"", ""coordinates"": [-79.4596483232871, 43.6943042028187]}"
433972,433996,YO7622,65,BLACK CREEK BLVD,STONEY BROOKE DR,ROSE VALLEY CRES,None,0,40,None,05,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",46,"{""type"": ""Point"", ""coordinates"": [-79.5003787521933, 43.6760829501276]}"
433992,434016,YO15950,63,JASPER AVE,LANGDEN AVE,CLIFF ST,None,0,10,None,05,Picea abies,"Spruce, Norway",78,"{""type"": ""Point"", ""coordinates"": [-79.4851902690323, 43.6821312267341]}"
434013,434037,YO13680,4033,OLD DUNDAS ST,VARSITY RD,LUNDY AVE,None,0,40,None,04,Picea pungens,"Spruce, Colorado blue",30,"{""type"": ""Point"", ""coordinates"": [-79.5023346996042, 43.6636996525653]}"
434043,434067,YO9804,205,ATLAS AVE,EARLSDALE AVE,LN S VAUGHAN W WINNETT,None,0,10,None,12,Gleditsia triacanthos,Honey locust,63,"{""type"": ""Point"", ""coordinates"": [-79.4334379238968, 43.6876832112166]}"
434124,434148,YO7952,64,BOYD AVE,PINE ST,MERRILL AVE,None,0,10,None,05,Acer saccharinum,"Maple, silver",68,"{""type"": ""Point"", ""coordinates"": [-79.5073334781867, 43.7030413100842]}"
434131,434155,YO1782,14,ST MARK'S RD,WATSON AVE,BROOKSIDE AVE,None,0,20,HUMBERCREST PS,04,Acer platanoides,"Maple, Norway",15,"{""type"": ""Point"", ""coordinates"": [-79.4910553735324, 43.6604526501243]}"
434138,434162,YO21259,7,TRETHEWEY DR,YORE RD,IRVING RD,None,0,30,None,05,Picea pungens,"Spruce, Colorado blue",36,"{""type"": ""Point"", ""coordinates"": [-79.4751787721992, 43.6911831377624]}"
434255,434279,YO24590,300,KANE AVE,TROWELL AVE,EWART AVE,None,0,40,KANE MS,05,Acer x freemanii (A. rubrum x saccharinum) 'Armstrong',"Maple, Freeman 'Armstrong'",22,"{""type"": ""Point"", ""coordinates"": [-79.4688683934157, 43.6874274932673]}"
434270,434294,YO4123,63,CLOUSTON AVE,LN W WESTON N CLOUSTON,MONKLANDS AVE,None,0,20,None,05,Robinia pseudoacacia,Black locust,56,"{""type"": ""Point"", ""coordinates"": [-79.507441746643, 43.694326340013]}"
434282,434306,YO13827,37,CAMBERWELL RD,DEWBOURNE AVE,LN S EGLINTON W ROSTREVOR,None,0,10,None,12,Syringa reticulata,"Lilac, Japanese",44,"{""type"": ""Point"", ""coordinates"": [-79.4292824990165, 43.6988384940037]}"
434382,434406,YO8867,32,ELVIN AVE,BERNICE CRES,EILEEN AVE,None,0,10,None,05,Acer platanoides,"Maple, Norway",84,"{""type"": ""Point"", ""coordinates"": [-79.4985899725967, 43.6681464360777]}"
434484,434508,YO18080,10,SOMERVILLE AVE,WESTON RD,GILMOUR CRES,None,0,20,None,05,Abies,Fir,3,"{""type"": ""Point"", ""coordinates"": [-79.494531697441, 43.6880609638043]}"
434520,434544,YO18653,57,EDINBOROUGH CRT,SCARLETT RD,SCARLETT RD,None,0,10,None,05,Ulmus pumila,"Elm, Siberian",75,"{""type"": ""Point"", ""coordinates"": [-79.5008381263848, 43.6723487755774]}"
434667,434691,YO19948,31,BABY POINT CRES,FLEUR PL,BABY POINT TER,None,0,10,None,04,Quercus palustris,"Oak, pin",45,"{""type"": ""Point"", ""coordinates"": [-79.4961666062346, 43.6555826567711]}"
434734,434758,YO8553,56,WESTBURY CRES,BICKNELL AVE,ROTHERHAM AVE,None,0,20,None,05,Malus,Apple,18,"{""type"": ""Point"", ""coordinates"": [-79.4757473910722, 43.6848085198757]}"
434847,434871,YO12523,77,CYNTHIA RD,FRIMETTE CRES,FRIMETTE CRES,None,0,10,None,05,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",47,"{""type"": ""Point"", ""coordinates"": [-79.5042339379399, 43.6781906752134]}"
434918,434942,YO11904,16,ROSE VALLEY CRES,STONEY BROOKE DR,WOODGATE DR,None,0,10,None,05,Acer platanoides,"Maple, Norway",40,"{""type"": ""Point"", ""coordinates"": [-79.5019300988501, 43.6768721702031]}"
435177,435201,YO6462,49,BABY POINT RD,HUMBERCREST BLVD,BABY POINT CRES,None,0,40,None,04,Picea pungens,"Spruce, Colorado blue",13,"{""type"": ""Point"", ""coordinates"": [-79.4927165890733, 43.6572851037015]}"
435269,435293,YO30476,31,SCOTT RD,KERSDALE AVE,AILEEN AVE,None,0,10,None,05,Acer platanoides,"Maple, Norway",51,"{""type"": ""Point"", ""coordinates"": [-79.4694332193429, 43.6833934494347]}"
435291,435315,YO5281,195,WYCHWOOD AVE,LOUISE AVE,MAPLEWOOD AVE,None,0,20,None,12,Acer platanoides,"Maple, Norway",74,"{""type"": ""Point"", ""coordinates"": [-79.4238559370325, 43.6840883197835]}"
435335,435359,YO11307,97,CHILTERN HILL RD,AVENAL DR,AVA RD,None,0,10,None,12,Tilia cordata,"Linden, littleleaf",55,"{""type"": ""Point"", ""coordinates"": [-79.4261404522997, 43.6967717739717]}"
435403,435427,YO12262,23,PORTER AVE,WESTON RD,AVON AVE,None,0,10,None,05,Ulmus pumila,"Elm, Siberian",8,"{""type"": ""Point"", ""coordinates"": [-79.4791743888645, 43.6820568113269]}"
435405,435429,YO10032,123,ROGERS RD,WESTMOUNT AVE,DUFFERIN ST,None,0,10,None,09,Prunus persica,Peach,5,"{""type"": ""Point"", ""coordinates"": [-79.4452651263305, 43.6855492283139]}"
435583,435607,YO12794,17,EILEEN AVE,LN E BERNICE S EILEEN,BERNICE CRES,None,0,10,None,05,Thuja occidentalis,"Cedar, white",3,"{""type"": ""Point"", ""coordinates"": [-79.4956079727132, 43.6694848404911]}"
435599,435623,YO15294,66,GRATTAN ST,"LAMONT AVE NY, YK",QUEENSLEA AVE,None,0,10,None,05,Acer saccharinum,"Maple, silver",69,"{""type"": ""Point"", ""coordinates"": [-79.5223120566101, 43.7072842968544]}"
435601,435625,YO2463,39,KEITH AVE,CALEDONIA RD,GILBERT AVE,None,0,70,None,09,Morus,Mulberry,8,"{""type"": ""Point"", ""coordinates"": [-79.4620806413075, 43.6902832389795]}"
435635,435659,YO10720,7,WARWICK AVE,BATHURST ST,CHILTERN HILL RD,None,0,10,None,12,Acer platanoides 'Crimson King',"Maple, Norway 'Crimson King'",45,"{""type"": ""Point"", ""coordinates"": [-79.4245165059136, 43.6949717335039]}"
435682,435706,YO23831,25,PEVERIL HILL N,DEWBOURNE AVE,LN S EGLINTON E PEVERIL,None,0,10,None,12,Amelanchier canadensis,Serviceberry,11,"{""type"": ""Point"", ""coordinates"": [-79.4260963509147, 43.6996790256066]}"
435687,435711,YO1901,501,LAUDER AVE,GENESSEE AVE,AMHERST AVE,None,0,10,None,12,Prunus persica,Peach,18,"{""type"": ""Point"", ""coordinates"": [-79.4440937595676, 43.6896787559397]}"
435731,435755,YO20301,60,BABY POINT CRES,L'ESTRANGE PL,BABY POINT RD,None,0,10,None,04,Quercus velutina,"Oak, black",76,"{""type"": ""Point"", ""coordinates"": [-79.4989888084425, 43.6536318439821]}"
435799,435823,YO13174,6,HUMBERVIEW CRES,LN W WESTON S HUMBERVIEW,None,None,0,10,None,05,Picea,Spruce,18,"{""type"": ""Point"", ""coordinates"": [-79.5342386353134, 43.7066683240132]}"
435912,435936,YO7864,585,MCROBERTS AVE,KEITH AVE,EGLINTON AVE W,A,0,10,None,09,Acer platanoides,"Maple, Norway",23,"{""type"": ""Point"", ""coordinates"": [-79.4600213283609, 43.6913257966569]}"
